d,r,t,e,a,b,n,defect_rad
532,37,19,28,49,576,625,37
532,37,19,28,5,1024,1029,37
532,41,19,28,49,576,625,41
532,41,19,28,5,1024,1029,41
532,43,19,28,49,576,625,43
532,43,19,28,5,1024,1029,43
532,47,19,28,49,576,625,47
532,47,19,28,5,1024,1029,47
532,53,19,28,49,576,625,53
532,53,19,28,5,1024,1029,53
532,59,19,28,49,576,625,59
532,59,19,28,5,1024,1029,59
532,61,19,28,49,576,625,61
532,61,19,28,5,1024,1029,61
532,67,19,28,49,576,625,67
532,67,19,28,5,1024,1029,67
532,71,19,28,49,576,625,71
532,71,19,28,5,1024,1029,71
532,73,19,28,49,576,625,73
532,79,19,28,49,576,625,79
532,83,19,28,49,576,625,83
532,89,19,28,49,576,625,89
532,97,19,28,49,576,625,97
532,101,19,28,49,576,625,101
532,103,19,28,49,576,625,103
532,107,19,28,49,576,625,107
532,109,19,28,49,576,625,109
532,113,19,28,49,576,625,113
540,5,5,108,25,704,729,1
540,5,5,108,81,1250,1331,1
540,5,5,108,625,2048,2673,1
540,6,6,90,1,575,576,1
540,6,6,90,4,621,625,1
540,6,6,90,96,529,625,1
540,6,6,90,23,625,648,1
540,6,6,90,200,529,729,1
540,6,6,90,23,2025,2048,1
540,9,9,60,1,960,961,1
540,67,9,60,1,960,961,67
540,71,9,60,1,960,961,71
540,73,9,60,1,960,961,73
540,97,6,90,1,575,576,97
540,97,6,90,4,621,625,97
540,97,6,90,96,529,625,97
540,97,6,90,23,625,648,97
540,97,6,90,200,529,729,97
540,101,6,90,1,575,576,101
540,101,6,90,4,621,625,101
540,101,6,90,96,529,625,101
540,101,6,90,23,625,648,101
540,101,6,90,200,529,729,101
540,103,6,90,1,575,576,103
540,103,6,90,4,621,625,103
540,103,6,90,96,529,625,103
540,103,6,90,23,625,648,103
540,103,6,90,200,529,729,103
540,107,6,90,1,575,576,107
540,107,6,90,4,621,625,107
540,107,6,90,96,529,625,107
540,107,6,90,23,625,648,107
540,109,6,90,1,575,576,109
540,109,6,90,4,621,625,109
540,109,6,90,96,529,625,109
540,109,6,90,23,625,648,109
540,113,6,90,1,575,576,113
540,113,6,90,4,621,625,113
540,113,6,90,96,529,625,113
540,113,6,90,23,625,648,113
540,127,6,90,1,575,576,127
540,131,6,90,1,575,576,131
544,8,8,68,25,2023,2048,1
546,7,7,78,1,624,625,1
546,7,7,78,1,675,676,1
546,7,7,78,104,625,729,1
546,7,7,78,10,2187,2197,1
546,13,13,42,8,1323,1331,1
546,47,13,42,8,1323,1331,47
546,53,13,42,8,1323,1331,53
546,83,7,78,1,624,625,83
546,83,7,78,1,675,676,83
546,83,7,78,104,625,729,83
546,89,7,78,1,624,625,89
546,89,7,78,1,675,676,89
546,89,7,78,104,625,729,89
546,97,7,78,1,624,625,97
546,97,7,78,1,675,676,97
546,97,7,78,104,625,729,97
546,101,7,78,1,624,625,101
546,101,7,78,1,675,676,101
546,101,7,78,104,625,729,101
546,103,7,78,1,624,625,103
546,103,7,78,1,675,676,103
546,103,7,78,104,625,729,103
546,107,7,78,1,624,625,107
546,107,7,78,1,675,676,107
546,109,7,78,1,624,625,109
546,109,7,78,1,675,676,109
546,113,7,78,1,624,625,113
546,113,7,78,1,675,676,113
550,5,5,110,343,625,968,1
550,5,5,110,11,3125,3136,1
560,5,5,112,7,722,729,1
560,7,7,80,1,1024,1025,1
560,8,8,70,49,576,625,1
560,8,8,70,5,1024,1029,1
560,8,8,70,1,2400,2401,1
560,8,8,70,1,4374,4375,1
560,14,14,40,49,576,625,1
560,14,14,40,5,1024,1029,1
560,14,14,40,1,2400,2401,1
560,14,14,40,1,4374,4375,1
560,20,20,28,49,576,625,1
560,20,20,28,5,1024,1029,1
560,20,20,28,1,2400,2401,1
560,31,20,28,49,576,625,31
560,31,20,28,5,1024,1029,31
560,31,20,28,1,2400,2401,31
560,37,20,28,49,576,625,37
560,37,20,28,5,1024,1029,37
560,41,20,28,49,576,625,41
560,41,20,28,5,1024,1029,41
560,43,14,40,49,576,625,43
560,43,14,40,5,1024,1029,43
560,43,20,28,49,576,625,43
560,43,20,28,5,1024,1029,43
560,47,14,40,49,576,625,47
560,47,14,40,5,1024,1029,47
560,47,20,28,49,576,625,47
560,47,20,28,5,1024,1029,47
560,53,14,40,49,576,625,53
560,53,14,40,5,1024,1029,53
560,53,20,28,49,576,625,53
560,53,20,28,5,1024,1029,53
560,59,14,40,49,576,625,59
560,59,14,40,5,1024,1029,59
560,59,20,28,49,576,625,59
560,59,20,28,5,1024,1029,59
560,61,14,40,49,576,625,61
560,61,14,40,5,1024,1029,61
560,61,20,28,49,576,625,61
560,61,20,28,5,1024,1029,61
560,62,20,28,49,576,625,31
560,62,20,28,5,1024,1029,31
560,67,14,40,49,576,625,67
560,67,14,40,5,1024,1029,67
560,67,20,28,49,576,625,67
560,67,20,28,5,1024,1029,67
560,71,14,40,49,576,625,71
560,71,14,40,5,1024,1029,71
560,71,20,28,49,576,625,71
560,71,20,28,5,1024,1029,71
560,73,8,70,49,576,625,73
560,73,8,70,5,1024,1029,73
560,73,14,40,49,576,625,73
560,73,14,40,5,1024,1029,73
560,73,20,28,49,576,625,73
560,73,20,28,5,1024,1029,73
560,74,20,28,49,576,625,37
560,74,20,28,5,1024,1029,37
560,79,8,70,49,576,625,79
560,79,14,40,49,576,625,79
560,79,20,28,49,576,625,79
560,82,20,28,49,576,625,41
560,83,8,70,49,576,625,83
560,83,14,40,49,576,625,83
560,83,20,28,49,576,625,83
560,86,14,40,49,576,625,43
560,86,20,28,49,576,625,43
560,89,8,70,49,576,625,89
560,89,14,40,49,576,625,89
560,89,20,28,49,576,625,89
560,94,14,40,49,576,625,47
560,94,20,28,49,576,625,47
560,97,8,70,49,576,625,97
560,97,14,40,49,576,625,97
560,97,20,28,49,576,625,97
560,101,8,70,49,576,625,101
560,101,14,40,49,576,625,101
560,101,20,28,49,576,625,101
560,103,8,70,49,576,625,103
560,103,14,40,49,576,625,103
560,103,20,28,49,576,625,103
560,106,14,40,49,576,625,53
560,106,20,28,49,576,625,53
560,107,8,70,49,576,625,107
560,107,14,40,49,576,625,107
560,107,20,28,49,576,625,107
560,109,8,70,49,576,625,109
560,109,14,40,49,576,625,109
560,109,20,28,49,576,625,109
560,113,8,70,49,576,625,113
560,113,14,40,49,576,625,113
560,113,20,28,49,576,625,113
560,118,14,40,49,576,625,59
560,118,20,28,49,576,625,59
560,122,14,40,49,576,625,61
560,122,20,28,49,576,625,61
560,124,20,28,49,576,625,31
580,10,10,58,4,725,729,1
580,10,10,58,216,625,841,1
580,61,10,58,4,725,729,61
580,61,10,58,216,625,841,61
580,67,10,58,4,725,729,67
580,67,10,58,216,625,841,67
580,71,10,58,4,725,729,71
580,71,10,58,216,625,841,71
580,73,10,58,4,725,729,73
580,73,10,58,216,625,841,73
580,79,10,58,4,725,729,79
580,79,10,58,216,625,841,79
580,83,10,58,4,725,729,83
580,83,10,58,216,625,841,83
580,89,10,58,4,725,729,89
580,89,10,58,216,625,841,89
580,97,10,58,4,725,729,97
580,101,10,58,4,725,729,101
580,103,10,58,4,725,729,103
580,107,10,58,4,725,729,107
580,109,10,58,4,725,729,109
588,7,7,84,43,686,729,1
588,14,14,42,8,1323,1331,1
588,21,21,28,49,576,625,1
588,21,21,28,5,1024,1029,1
588,21,21,28,1,2400,2401,1
588,31,21,28,49,576,625,31
588,31,21,28,5,1024,1029,31
588,31,21,28,1,2400,2401,31
588,37,21,28,49,576,625,37
588,37,21,28,5,1024,1029,37
588,41,21,28,49,576,625,41
588,41,21,28,5,1024,1029,41
588,43,21,28,49,576,625,43
588,43,21,28,5,1024,1029,43
588,47,14,42,8,1323,1331,47
588,47,21,28,49,576,625,47
588,47,21,28,5,1024,1029,47
588,53,14,42,8,1323,1331,53
588,53,21,28,49,576,625,53
588,53,21,28,5,1024,1029,53
588,59,14,42,8,1323,1331,59
588,59,21,28,49,576,625,59
588,59,21,28,5,1024,1029,59
588,61,14,42,8,1323,1331,61
588,61,21,28,49,576,625,61
588,61,21,28,5,1024,1029,61
588,67,21,28,49,576,625,67
588,67,21,28,5,1024,1029,67
588,71,21,28,49,576,625,71
588,71,21,28,5,1024,1029,71
588,73,21,28,49,576,625,73
588,73,21,28,5,1024,1029,73
588,79,21,28,49,576,625,79
588,79,21,28,5,1024,1029,79
588,83,21,28,49,576,625,83
588,89,7,84,43,686,729,89
588,89,21,28,49,576,625,89
588,93,21,28,49,576,625,31
588,97,7,84,43,686,729,97
588,97,21,28,49,576,625,97
588,101,7,84,43,686,729,101
588,101,21,28,49,576,625,101
588,103,7,84,43,686,729,103
588,103,21,28,49,576,625,103
588,107,7,84,43,686,729,107
588,107,21,28,49,576,625,107
588,109,7,84,43,686,729,109
588,109,21,28,49,576,625,109
588,111,21,28,49,576,625,37
588,113,21,28,49,576,625,113
588,123,21,28,49,576,625,41
588,127,21,28,49,576,625,127
588,129,21,28,49,576,625,43
588,131,21,28,49,576,625,131
590,5,5,118,295,729,1024,1
590,5,5,118,25,3456,3481,1
594,9,9,66,1,1088,1089,1
594,9,9,66,243,1088,1331,1
594,9,9,66,9,2048,2057,1
594,9,9,66,11,2176,2187,1
594,71,9,66,1,1088,1089,71
594,73,9,66,1,1088,1089,73
600,5,5,120,375,3721,4096,1
600,5,5,120,9,15616,15625,1
600,6,6,100,81,544,625,1
600,6,6,100,125,2187,2312,1
600,10,10,60,1,960,961,1
600,15,15,40,49,576,625,1
600,15,15,40,5,1024,1029,1
600,15,15,40,1,2400,2401,1
600,15,15,40,1,4374,4375,1
600,43,15,40,49,576,625,43
600,43,15,40,5,1024,1029,43
600,47,15,40,49,576,625,47
600,47,15,40,5,1024,1029,47
600,53,15,40,49,576,625,53
600,53,15,40,5,1024,1029,53
600,59,15,40,49,576,625,59
600,59,15,40,5,1024,1029,59
600,61,15,40,49,576,625,61
600,61,15,40,5,1024,1029,61
600,67,10,60,1,960,961,67
600,67,15,40,49,576,625,67
600,67,15,40,5,1024,1029,67
600,71,10,60,1,960,961,71
600,71,15,40,49,576,625,71
600,71,15,40,5,1024,1029,71
600,73,10,60,1,960,961,73
600,73,15,40,49,576,625,73
600,73,15,40,5,1024,1029,73
600,79,10,60,1,960,961,79
600,79,15,40,49,576,625,79
600,79,15,40,5,1024,1029,79
600,83,10,60,1,960,961,83
600,83,15,40,49,576,625,83
600,89,15,40,49,576,625,89
600,97,15,40,49,576,625,97
600,101,15,40,49,576,625,101
600,103,6,100,81,544,625,103
600,103,15,40,49,576,625,103
600,107,6,100,81,544,625,107
600,107,15,40,49,576,625,107
600,109,6,100,81,544,625,109
600,109,15,40,49,576,625,109
600,113,6,100,81,544,625,113
600,113,15,40,49,576,625,113
600,127,6,100,81,544,625,127
600,127,15,40,49,576,625,127
600,129,15,40,49,576,625,43
600,131,6,100,81,544,625,131
600,131,15,40,49,576,625,131
608,8,8,76,1024,2187,3211,1
612,9,9,68,25,2023,2048,1
616,7,7,88,25,704,729,1
616,7,7,88,81,1250,1331,1
616,7,7,88,625,2048,2673,1
616,22,22,28,49,576,625,1
616,22,22,28,5,1024,1029,1
616,22,22,28,1,2400,2401,1
616,31,22,28,49,576,625,31
616,31,22,28,5,1024,1029,31
616,31,22,28,1,2400,2401,31
616,37,22,28,49,576,625,37
616,37,22,28,5,1024,1029,37
616,41,22,28,49,576,625,41
616,41,22,28,5,1024,1029,41
616,43,22,28,49,576,625,43
616,43,22,28,5,1024,1029,43
616,47,22,28,49,576,625,47
616,47,22,28,5,1024,1029,47
616,53,22,28,49,576,625,53
616,53,22,28,5,1024,1029,53
616,59,22,28,49,576,625,59
616,59,22,28,5,1024,1029,59
616,61,22,28,49,576,625,61
616,61,22,28,5,1024,1029,61
616,62,22,28,49,576,625,31
616,62,22,28,5,1024,1029,31
616,67,22,28,49,576,625,67
616,67,22,28,5,1024,1029,67
616,71,22,28,49,576,625,71
616,71,22,28,5,1024,1029,71
616,73,22,28,49,576,625,73
616,73,22,28,5,1024,1029,73
616,74,22,28,49,576,625,37
616,74,22,28,5,1024,1029,37
616,79,22,28,49,576,625,79
616,79,22,28,5,1024,1029,79
616,82,22,28,49,576,625,41
616,82,22,28,5,1024,1029,41
616,83,22,28,49,576,625,83
616,83,22,28,5,1024,1029,83
616,86,22,28,49,576,625,43
616,89,22,28,49,576,625,89
616,94,22,28,49,576,625,47
616,97,7,88,25,704,729,97
616,97,22,28,49,576,625,97
616,101,7,88,25,704,729,101
616,101,22,28,49,576,625,101
616,103,7,88,25,704,729,103
616,103,22,28,49,576,625,103
616,106,22,28,49,576,625,53
616,107,7,88,25,704,729,107
616,107,22,28,49,576,625,107
616,109,7,88,25,704,729,109
616,109,22,28,49,576,625,109
616,113,7,88,25,704,729,113
616,113,22,28,49,576,625,113
616,118,22,28,49,576,625,59
616,122,22,28,49,576,625,61
616,127,22,28,49,576,625,127
616,131,22,28,49,576,625,131
616,134,22,28,49,576,625,67
616,137,22,28,49,576,625,137
620,5,5,124,217,512,729,1
620,5,5,124,63,961,1024,1
620,5,5,124,1,3968,3969,1
624,8,8,78,1,675,676,1
624,8,8,78,104,625,729,1
624,8,8,78,10,2187,2197,1
624,83,8,78,1,675,676,83
624,83,8,78,104,625,729,83
624,89,8,78,1,675,676,89
624,89,8,78,104,625,729,89
624,97,8,78,1,675,676,97
624,97,8,78,104,625,729,97
624,101,8,78,1,675,676,101
624,101,8,78,104,625,729,101
624,103,8,78,1,675,676,103
624,103,8,78,104,625,729,103
624,107,8,78,1,675,676,107
624,107,8,78,104,625,729,107
624,109,8,78,1,675,676,109
624,109,8,78,104,625,729,109
624,113,8,78,1,675,676,113
624,113,8,78,104,625,729,113
624,127,8,78,1,675,676,127
630,7,7,90,23,625,648,1
630,7,7,90,200,529,729,1
630,7,7,90,23,2025,2048,1
630,9,9,70,5,1024,1029,1
630,9,9,70,1,2400,2401,1
630,9,9,70,1,4374,4375,1
630,15,15,42,8,1323,1331,1
630,47,15,42,8,1323,1331,47
630,53,15,42,8,1323,1331,53
630,59,15,42,8,1323,1331,59
630,61,15,42,8,1323,1331,61
630,73,9,70,5,1024,1029,73
630,79,9,70,5,1024,1029,79
630,83,9,70,5,1024,1029,83
630,97,7,90,23,625,648,97
630,97,7,90,200,529,729,97
630,101,7,90,23,625,648,101
630,101,7,90,200,529,729,101
630,103,7,90,23,625,648,103
630,103,7,90,200,529,729,103
630,107,7,90,23,625,648,107
630,107,7,90,200,529,729,107
630,109,7,90,23,625,648,109
630,109,7,90,200,529,729,109
630,113,7,90,23,625,648,113
630,113,7,90,200,529,729,113
630,127,7,90,23,625,648,127
630,131,7,90,23,625,648,131
638,11,11,58,4,725,729,1
638,11,11,58,216,625,841,1
638,61,11,58,4,725,729,61
638,61,11,58,216,625,841,61
638,67,11,58,4,725,729,67
638,67,11,58,216,625,841,67
638,71,11,58,4,725,729,71
638,71,11,58,216,625,841,71
638,73,11,58,4,725,729,73
638,73,11,58,216,625,841,73
638,79,11,58,4,725,729,79
638,79,11,58,216,625,841,79
638,83,11,58,4,725,729,83
638,83,11,58,216,625,841,83
638,89,11,58,4,725,729,89
638,89,11,58,216,625,841,89
638,97,11,58,4,725,729,97
638,97,11,58,216,625,841,97
638,101,11,58,4,725,729,101
638,101,11,58,216,625,841,101
638,103,11,58,4,725,729,103
638,103,11,58,216,625,841,103
638,107,11,58,4,725,729,107
638,109,11,58,4,725,729,109
638,113,11,58,4,725,729,113
640,8,8,80,1,1024,1025,1
640,16,16,40,5,1024,1029,1
640,16,16,40,1,2400,2401,1
640,16,16,40,1,4374,4375,1
640,43,16,40,5,1024,1029,43
640,47,16,40,5,1024,1029,47
640,53,16,40,5,1024,1029,53
640,59,16,40,5,1024,1029,59
640,61,16,40,5,1024,1029,61
640,67,16,40,5,1024,1029,67
640,71,16,40,5,1024,1029,71
640,73,16,40,5,1024,1029,73
640,79,16,40,5,1024,1029,79
640,83,8,80,1,1024,1025,83
640,83,16,40,5,1024,1029,83
640,86,16,40,5,1024,1029,43
644,23,23,28,5,1024,1029,1
644,23,23,28,1,2400,2401,1
644,31,23,28,5,1024,1029,31
644,31,23,28,1,2400,2401,31
644,37,23,28,5,1024,1029,37
644,37,23,28,1,2400,2401,37
644,41,23,28,5,1024,1029,41
644,43,23,28,5,1024,1029,43
644,47,23,28,5,1024,1029,47
644,53,23,28,5,1024,1029,53
644,59,23,28,5,1024,1029,59
644,61,23,28,5,1024,1029,61
644,67,23,28,5,1024,1029,67
644,71,23,28,5,1024,1029,71
644,73,23,28,5,1024,1029,73
644,79,23,28,5,1024,1029,79
644,83,23,28,5,1024,1029,83
648,6,6,108,25,704,729,1
648,6,6,108,81,1250,1331,1
648,6,6,108,625,2048,2673,1
648,113,6,108,25,704,729,113
650,5,5,130,1,675,676,1
650,5,5,130,25,704,729,1
650,5,5,130,104,625,729,1
650,5,5,130,143,625,768,1
650,5,5,130,65,1024,1089,1
650,5,5,130,81,1250,1331,1
650,5,5,130,486,845,1331,1
650,5,5,130,351,1024,1375,1
650,5,5,130,169,1331,1500,1
650,5,5,130,27,1573,1600,1
650,5,5,130,16,1859,1875,1
650,5,5,130,10,2187,2197,1
650,5,5,130,3,2197,2200,1
650,5,5,130,13,2187,2200,1
650,5,5,130,363,2197,2560,1
650,5,5,130,625,2048,2673,1
650,5,5,130,1,4224,4225,1
650,5,5,130,64,6591,6655,1
650,5,5,130,1,6655,6656,1
650,5,5,130,16,14625,14641,1
650,5,5,130,1936,13689,15625,1
660,5,5,132,8,729,737,1
660,5,5,132,1331,4096,5427,1
660,6,6,110,343,625,968,1
660,6,6,110,11,3125,3136,1
660,10,10,66,1,1088,1089,1
660,10,10,66,243,1088,1331,1
660,10,10,66,9,2048,2057,1
660,10,10,66,11,2176,2187,1
660,11,11,60,1,960,961,1
660,67,11,60,1,960,961,67
660,71,10,66,1,1088,1089,71
660,71,11,60,1,960,961,71
660,73,10,66,1,1088,1089,73
660,73,11,60,1,960,961,73
660,79,10,66,1,1088,1089,79
660,79,11,60,1,960,961,79
660,83,10,66,1,1088,1089,83
660,83,11,60,1,960,961,83
660,89,11,60,1,960,961,89
672,6,6,112,7,722,729,1
672,8,8,84,43,686,729,1
672,16,16,42,8,1323,1331,1
672,24,24,28,5,1024,1029,1
672,24,24,28,1,2400,2401,1
672,31,24,28,5,1024,1029,31
672,31,24,28,1,2400,2401,31
672,37,24,28,5,1024,1029,37
672,37,24,28,1,2400,2401,37
672,41,24,28,5,1024,1029,41
672,43,24,28,5,1024,1029,43
672,47,16,42,8,1323,1331,47
672,47,24,28,5,1024,1029,47
672,53,16,42,8,1323,1331,53
672,53,24,28,5,1024,1029,53
672,59,16,42,8,1323,1331,59
672,59,24,28,5,1024,1029,59
672,61,16,42,8,1323,1331,61
672,61,24,28,5,1024,1029,61
672,62,24,28,5,1024,1029,31
672,67,16,42,8,1323,1331,67
672,67,24,28,5,1024,1029,67
672,71,24,28,5,1024,1029,71
672,73,24,28,5,1024,1029,73
672,74,24,28,5,1024,1029,37
672,79,24,28,5,1024,1029,79
672,82,24,28,5,1024,1029,41
672,83,24,28,5,1024,1029,83
672,86,24,28,5,1024,1029,43
672,89,8,84,43,686,729,89
672,89,24,28,5,1024,1029,89
672,97,8,84,43,686,729,97
672,101,8,84,43,686,729,101
672,103,8,84,43,686,729,103
672,107,8,84,43,686,729,107
672,109,8,84,43,686,729,109
672,113,8,84,43,686,729,113
672,127,6,112,7,722,729,127
672,127,8,84,43,686,729,127
680,10,10,68,25,2023,2048,1
680,17,17,40,5,1024,1029,1
680,17,17,40,1,2400,2401,1
680,17,17,40,1,4374,4375,1
680,43,17,40,5,1024,1029,43
680,47,17,40,5,1024,1029,47
680,53,17,40,5,1024,1029,53
680,59,17,40,5,1024,1029,59
680,61,17,40,5,1024,1029,61
680,67,17,40,5,1024,1029,67
680,71,17,40,5,1024,1029,71
680,73,17,40,5,1024,1029,73
680,79,17,40,5,1024,1029,79
680,83,17,40,5,1024,1029,83
680,89,17,40,5,1024,1029,89
684,9,9,76,1024,2187,3211,1
696,12,12,58,4,725,729,1
696,12,12,58,216,625,841,1
696,61,12,58,4,725,729,61
696,61,12,58,216,625,841,61
696,67,12,58,4,725,729,67
696,67,12,58,216,625,841,67
696,71,12,58,4,725,729,71
696,71,12,58,216,625,841,71
696,73,12,58,4,725,729,73
696,73,12,58,216,625,841,73
696,79,12,58,4,725,729,79
696,79,12,58,216,625,841,79
696,83,12,58,4,725,729,83
696,83,12,58,216,625,841,83
696,89,12,58,4,725,729,89
696,89,12,58,216,625,841,89
696,97,12,58,4,725,729,97
696,97,12,58,216,625,841,97
696,101,12,58,4,725,729,101
696,101,12,58,216,625,841,101
696,103,12,58,4,725,729,103
696,103,12,58,216,625,841,103
696,107,12,58,4,725,729,107
696,107,12,58,216,625,841,107
696,109,12,58,4,725,729,109
696,109,12,58,216,625,841,109
696,113,12,58,4,725,729,113
696,113,12,58,216,625,841,113
696,122,12,58,4,725,729,61
696,127,12,58,4,725,729,127
696,131,12,58,4,725,729,131
700,7,7,100,125,2187,2312,1
700,10,10,70,5,1024,1029,1
700,10,10,70,1,2400,2401,1
700,10,10,70,1,4374,4375,1
700,25,25,28,5,1024,1029,1
700,25,25,28,1,2400,2401,1
700,31,25,28,5,1024,1029,31
700,31,25,28,1,2400,2401,31
700,37,25,28,5,1024,1029,37
700,37,25,28,1,2400,2401,37
700,41,25,28,5,1024,1029,41
700,43,25,28,5,1024,1029,43
700,47,25,28,5,1024,1029,47
700,53,25,28,5,1024,1029,53
700,59,25,28,5,1024,1029,59
700,61,25,28,5,1024,1029,61
700,67,25,28,5,1024,1029,67
700,71,25,28,5,1024,1029,71
700,73,10,70,5,1024,1029,73
700,73,25,28,5,1024,1029,73
700,79,10,70,5,1024,1029,79
700,79,25,28,5,1024,1029,79
700,83,10,70,5,1024,1029,83
700,83,25,28,5,1024,1029,83
700,89,10,70,5,1024,1029,89
700,89,25,28,5,1024,1029,89
702,9,9,78,104,625,729,1
702,9,9,78,10,2187,2197,1
702,83,9,78,104,625,729,83
702,89,9,78,104,625,729,89
702,97,9,78,104,625,729,97
702,101,9,78,104,625,729,101
702,103,9,78,104,625,729,103
702,107,9,78,104,625,729,107
702,109,9,78,104,625,729,109
702,113,9,78,104,625,729,113
702,127,9,78,104,625,729,127
702,131,9,78,104,625,729,131
704,8,8,88,25,704,729,1
704,8,8,88,81,1250,1331,1
704,8,8,88,625,2048,2673,1
704,97,8,88,25,704,729,97
704,101,8,88,25,704,729,101
704,103,8,88,25,704,729,103
704,107,8,88,25,704,729,107
704,109,8,88,25,704,729,109
704,113,8,88,25,704,729,113
704,127,8,88,25,704,729,127
704,131,8,88,25,704,729,131
708,6,6,118,295,729,1024,1
708,6,6,118,25,3456,3481,1
714,17,17,42,8,1323,1331,1
714,47,17,42,8,1323,1331,47
714,53,17,42,8,1323,1331,53
714,59,17,42,8,1323,1331,59
714,61,17,42,8,1323,1331,61
714,67,17,42,8,1323,1331,67
714,71,17,42,8,1323,1331,71
714,73,17,42,8,1323,1331,73
720,6,6,120,375,3721,4096,1
720,6,6,120,9,15616,15625,1
720,8,8,90,200,529,729,1
720,8,8,90,23,2025,2048,1
720,9,9,80,1,1024,1025,1
720,12,12,60,1,960,961,1
720,18,18,40,5,1024,1029,1
720,18,18,40,1,2400,2401,1
720,18,18,40,1,4374,4375,1
720,43,18,40,5,1024,1029,43
720,47,18,40,5,1024,1029,47
720,53,18,40,5,1024,1029,53
720,59,18,40,5,1024,1029,59
720,61,18,40,5,1024,1029,61
720,67,12,60,1,960,961,67
720,67,18,40,5,1024,1029,67
720,71,12,60,1,960,961,71
720,71,18,40,5,1024,1029,71
720,73,12,60,1,960,961,73
720,73,18,40,5,1024,1029,73
720,79,12,60,1,960,961,79
720,79,18,40,5,1024,1029,79
720,83,9,80,1,1024,1025,83
720,83,12,60,1,960,961,83
720,83,18,40,5,1024,1029,83
720,86,18,40,5,1024,1029,43
720,89,9,80,1,1024,1025,89
720,89,12,60,1,960,961,89
720,89,18,40,5,1024,1029,89
720,94,18,40,5,1024,1029,47
720,97,8,90,200,529,729,97
720,97,9,80,1,1024,1025,97
720,97,12,60,1,960,961,97
720,97,18,40,5,1024,1029,97
720,101,8,90,200,529,729,101
720,101,12,60,1,960,961,101
720,103,8,90,200,529,729,103
720,103,12,60,1,960,961,103
720,107,8,90,200,529,729,107
720,109,8,90,200,529,729,109
720,113,8,90,200,529,729,113
720,127,8,90,200,529,729,127
720,131,8,90,200,529,729,131
720,137,8,90,200,529,729,137
726,11,11,66,1,1088,1089,1
726,11,11,66,243,1088,1331,1
726,11,11,66,9,2048,2057,1
726,11,11,66,11,2176,2187,1
726,71,11,66,1,1088,1089,71
726,71,11,66,243,1088,1331,71
726,73,11,66,1,1088,1089,73
726,73,11,66,243,1088,1331,73
726,79,11,66,1,1088,1089,79
726,83,11,66,1,1088,1089,83
726,89,11,66,1,1088,1089,89
728,26,26,28,5,1024,1029,1
728,26,26,28,1,2400,2401,1
728,31,26,28,5,1024,1029,31
728,31,26,28,1,2400,2401,31
728,37,26,28,5,1024,1029,37
728,37,26,28,1,2400,2401,37
728,41,26,28,5,1024,1029,41
728,41,26,28,1,2400,2401,41
728,43,26,28,5,1024,1029,43
728,47,26,28,5,1024,1029,47
728,53,26,28,5,1024,1029,53
728,59,26,28,5,1024,1029,59
728,61,26,28,5,1024,1029,61
728,62,26,28,5,1024,1029,31
728,67,26,28,5,1024,1029,67
728,71,26,28,5,1024,1029,71
728,73,26,28,5,1024,1029,73
728,74,26,28,5,1024,1029,37
728,79,26,28,5,1024,1029,79
728,82,26,28,5,1024,1029,41
728,83,26,28,5,1024,1029,83
728,86,26,28,5,1024,1029,43
728,89,26,28,5,1024,1029,89
728,94,26,28,5,1024,1029,47
728,97,26,28,5,1024,1029,97
744,6,6,124,63,961,1024,1
744,6,6,124,1,3968,3969,1
748,11,11,68,25,2023,2048,1
754,13,13,58,216,625,841,1
754,61,13,58,216,625,841,61
754,67,13,58,216,625,841,67
754,71,13,58,216,625,841,71
754,73,13,58,216,625,841,73
754,79,13,58,216,625,841,79
754,83,13,58,216,625,841,83
754,89,13,58,216,625,841,89
754,97,13,58,216,625,841,97
754,101,13,58,216,625,841,101
754,103,13,58,216,625,841,103
754,107,13,58,216,625,841,107
754,109,13,58,216,625,841,109
754,113,13,58,216,625,841,113
756,7,7,108,81,1250,1331,1
756,7,7,108,625,2048,2673,1
756,18,18,42,8,1323,1331,1
756,27,27,28,5,1024,1029,1
756,27,27,28,1,2400,2401,1
756,31,27,28,5,1024,1029,31
756,31,27,28,1,2400,2401,31
756,37,27,28,5,1024,1029,37
756,37,27,28,1,2400,2401,37
756,41,27,28,5,1024,1029,41
756,41,27,28,1,2400,2401,41
756,43,27,28,5,1024,1029,43
756,43,27,28,1,2400,2401,43
756,47,18,42,8,1323,1331,47
756,47,27,28,5,1024,1029,47
756,53,18,42,8,1323,1331,53
756,53,27,28,5,1024,1029,53
756,59,18,42,8,1323,1331,59
756,59,27,28,5,1024,1029,59
756,61,18,42,8,1323,1331,61
756,61,27,28,5,1024,1029,61
756,67,18,42,8,1323,1331,67
756,67,27,28,5,1024,1029,67
756,71,18,42,8,1323,1331,71
756,71,27,28,5,1024,1029,71
756,73,18,42,8,1323,1331,73
756,73,27,28,5,1024,1029,73
756,79,18,42,8,1323,1331,79
756,79,27,28,5,1024,1029,79
756,83,27,28,5,1024,1029,83
756,89,27,28,5,1024,1029,89
756,93,27,28,5,1024,1029,31
756,97,27,28,5,1024,1029,97
756,101,27,28,5,1024,1029,101
760,10,10,76,1024,2187,3211,1
760,19,19,40,5,1024,1029,1
760,19,19,40,1,2400,2401,1
760,19,19,40,1,4374,4375,1
