d,r,t,e1,a,b,n,defect1,s,u,e2,c,f,m,defect2,D,role_bound,correspondence_bound
504,82,14,36,1,512,513,41,131,14,36,1,512,513,131,67203,512,21484
504,83,14,36,1,512,513,83,131,14,36,1,512,513,131,67203,512,21746
504,86,14,36,1,512,513,43,131,14,36,1,512,513,131,67203,512,22532
504,89,14,36,1,512,513,89,131,14,36,1,512,513,131,67203,512,23318
504,94,14,36,1,512,513,47,131,14,36,1,512,513,131,67203,512,24628
504,97,14,36,1,512,513,97,131,14,36,1,512,513,131,67203,512,25414
504,101,14,36,1,512,513,101,131,14,36,1,512,513,131,67203,512,26462
504,103,14,36,1,512,513,103,131,14,36,1,512,513,131,67203,512,26986
504,106,14,36,1,512,513,53,131,14,36,1,512,513,131,67203,512,27772
504,107,14,36,1,512,513,107,131,14,36,1,512,513,131,67203,512,28034
504,109,14,36,1,512,513,109,131,14,36,1,512,513,131,67203,512,28558
504,113,14,36,1,512,513,113,131,14,36,1,512,513,131,67203,512,29606
504,118,14,36,1,512,513,59,131,14,36,1,512,513,131,67203,512,30916
504,122,14,36,1,512,513,61,131,14,36,1,512,513,131,67203,512,31964
504,127,14,36,1,512,513,127,131,14,36,1,512,513,131,67203,512,33274
504,41,14,36,1,512,513,41,134,14,36,1,512,513,67,68742,512,10988
504,43,14,36,1,512,513,43,134,14,36,1,512,513,67,68742,512,11524
504,47,14,36,1,512,513,47,134,14,36,1,512,513,67,68742,512,12596
504,53,14,36,1,512,513,53,134,14,36,1,512,513,67,68742,512,14204
504,59,14,36,1,512,513,59,134,14,36,1,512,513,67,68742,512,15812
504,61,14,36,1,512,513,61,134,14,36,1,512,513,67,68742,512,16348
504,71,14,36,1,512,513,71,134,14,36,1,512,513,67,68742,512,19028
504,73,14,36,1,512,513,73,134,14,36,1,512,513,67,68742,512,19564
504,79,14,36,1,512,513,79,134,14,36,1,512,513,67,68742,512,21172
504,83,14,36,1,512,513,83,134,14,36,1,512,513,67,68742,512,22244
504,89,14,36,1,512,513,89,134,14,36,1,512,513,67,68742,512,23852
504,97,14,36,1,512,513,97,134,14,36,1,512,513,67,68742,512,25996
504,101,14,36,1,512,513,101,134,14,36,1,512,513,67,68742,512,27068
504,103,14,36,1,512,513,103,134,14,36,1,512,513,67,68742,512,27604
504,107,14,36,1,512,513,107,134,14,36,1,512,513,67,68742,512,28676
504,109,14,36,1,512,513,109,134,14,36,1,512,513,67,68742,512,29212
504,113,14,36,1,512,513,113,134,14,36,1,512,513,67,68742,512,30284
504,127,14,36,1,512,513,127,134,14,36,1,512,513,67,68742,512,34036
504,131,14,36,1,512,513,131,134,14,36,1,512,513,67,68742,512,35108
504,14,14,36,1,512,513,1,137,14,36,1,512,513,137,70281,512,3836
504,41,14,36,1,512,513,41,137,14,36,1,512,513,137,70281,512,11234
504,43,14,36,1,512,513,43,137,14,36,1,512,513,137,70281,512,11782
504,47,14,36,1,512,513,47,137,14,36,1,512,513,137,70281,512,12878
504,53,14,36,1,512,513,53,137,14,36,1,512,513,137,70281,512,14522
504,59,14,36,1,512,513,59,137,14,36,1,512,513,137,70281,512,16166
504,61,14,36,1,512,513,61,137,14,36,1,512,513,137,70281,512,16714
504,67,14,36,1,512,513,67,137,14,36,1,512,513,137,70281,512,18358
504,71,14,36,1,512,513,71,137,14,36,1,512,513,137,70281,512,19454
504,73,14,36,1,512,513,73,137,14,36,1,512,513,137,70281,512,20002
504,79,14,36,1,512,513,79,137,14,36,1,512,513,137,70281,512,21646
504,82,14,36,1,512,513,41,137,14,36,1,512,513,137,70281,512,22468
504,83,14,36,1,512,513,83,137,14,36,1,512,513,137,70281,512,22742
504,86,14,36,1,512,513,43,137,14,36,1,512,513,137,70281,512,23564
504,89,14,36,1,512,513,89,137,14,36,1,512,513,137,70281,512,24386
504,94,14,36,1,512,513,47,137,14,36,1,512,513,137,70281,512,25756
504,97,14,36,1,512,513,97,137,14,36,1,512,513,137,70281,512,26578
504,101,14,36,1,512,513,101,137,14,36,1,512,513,137,70281,512,27674
504,103,14,36,1,512,513,103,137,14,36,1,512,513,137,70281,512,28222
504,106,14,36,1,512,513,53,137,14,36,1,512,513,137,70281,512,29044
504,107,14,36,1,512,513,107,137,14,36,1,512,513,137,70281,512,29318
504,109,14,36,1,512,513,109,137,14,36,1,512,513,137,70281,512,29866
504,113,14,36,1,512,513,113,137,14,36,1,512,513,137,70281,512,30962
504,118,14,36,1,512,513,59,137,14,36,1,512,513,137,70281,512,32332
504,122,14,36,1,512,513,61,137,14,36,1,512,513,137,70281,512,33428
504,127,14,36,1,512,513,127,137,14,36,1,512,513,137,70281,512,34798
504,131,14,36,1,512,513,131,137,14,36,1,512,513,137,70281,512,35894
504,134,14,36,1,512,513,67,137,14,36,1,512,513,137,70281,512,36716
532,19,19,28,1,2400,2401,1,31,19,28,1,2400,2401,31,74431,2400,1178
540,6,6,90,1,575,576,1,97,6,90,1,575,576,97,55872,575,1164
540,6,6,90,1,575,576,1,101,6,90,1,575,576,101,58176,575,1212
540,97,6,90,1,575,576,97,101,6,90,1,575,576,101,58176,575,19594
540,6,6,90,1,575,576,1,103,6,90,1,575,576,103,59328,575,1236
540,97,6,90,1,575,576,97,103,6,90,1,575,576,103,59328,575,19982
540,101,6,90,1,575,576,101,103,6,90,1,575,576,103,59328,575,20806
540,6,6,90,1,575,576,1,107,6,90,1,575,576,107,61632,575,1284
540,97,6,90,1,575,576,97,107,6,90,1,575,576,107,61632,575,20758
540,101,6,90,1,575,576,101,107,6,90,1,575,576,107,61632,575,21614
540,103,6,90,1,575,576,103,107,6,90,1,575,576,107,61632,575,22042
540,6,6,90,1,575,576,1,109,6,90,1,575,576,109,62784,575,1308
540,97,6,90,1,575,576,97,109,6,90,1,575,576,109,62784,575,21146
540,101,6,90,1,575,576,101,109,6,90,1,575,576,109,62784,575,22018
540,103,6,90,1,575,576,103,109,6,90,1,575,576,109,62784,575,22454
540,107,6,90,1,575,576,107,109,6,90,1,575,576,109,62784,575,23326
540,9,9,60,1,960,961,1,67,9,60,1,960,961,67,64387,960,1206
540,6,6,90,1,575,576,1,113,6,90,1,575,576,113,65088,575,1356
540,97,6,90,1,575,576,97,113,6,90,1,575,576,113,65088,575,21922
540,101,6,90,1,575,576,101,113,6,90,1,575,576,113,65088,575,22826
540,103,6,90,1,575,576,103,113,6,90,1,575,576,113,65088,575,23278
540,107,6,90,1,575,576,107,113,6,90,1,575,576,113,65088,575,24182
540,109,6,90,1,575,576,109,113,6,90,1,575,576,113,65088,575,24634
540,9,9,60,1,960,961,1,71,9,60,1,960,961,71,68231,960,1278
540,67,9,60,1,960,961,67,71,9,60,1,960,961,71,68231,960,9514
540,9,9,60,1,960,961,1,73,9,60,1,960,961,73,70153,960,1314
540,67,9,60,1,960,961,67,73,9,60,1,960,961,73,70153,960,9782
540,71,9,60,1,960,961,71,73,9,60,1,960,961,73,70153,960,10366
540,6,6,90,1,575,576,1,127,6,90,1,575,576,127,73152,575,1524
540,97,6,90,1,575,576,97,127,6,90,1,575,576,127,73152,575,24638
540,101,6,90,1,575,576,101,127,6,90,1,575,576,127,73152,575,25654
540,103,6,90,1,575,576,103,127,6,90,1,575,576,127,73152,575,26162
540,107,6,90,1,575,576,107,127,6,90,1,575,576,127,73152,575,27178
540,109,6,90,1,575,576,109,127,6,90,1,575,576,127,73152,575,27686
540,113,6,90,1,575,576,113,127,6,90,1,575,576,127,73152,575,28702
540,6,6,90,1,575,576,1,131,6,90,1,575,576,131,75456,575,1572
540,97,6,90,1,575,576,97,131,6,90,1,575,576,131,75456,575,25414
540,101,6,90,1,575,576,101,131,6,90,1,575,576,131,75456,575,26462
540,103,6,90,1,575,576,103,131,6,90,1,575,576,131,75456,575,26986
540,107,6,90,1,575,576,107,131,6,90,1,575,576,131,75456,575,28034
540,109,6,90,1,575,576,109,131,6,90,1,575,576,131,75456,575,28558
540,113,6,90,1,575,576,113,131,6,90,1,575,576,131,75456,575,29606
540,127,6,90,1,575,576,127,131,6,90,1,575,576,131,75456,575,33274
546,7,7,78,1,624,625,1,83,7,78,1,624,625,83,51875,624,1162
546,7,7,78,1,624,625,1,89,7,78,1,624,625,89,55625,624,1246
546,83,7,78,1,624,625,83,89,7,78,1,624,625,89,55625,624,14774
546,7,7,78,1,675,676,1,83,7,78,1,675,676,83,56108,675,1162
546,7,7,78,1,675,676,1,89,7,78,1,675,676,89,60164,675,1246
546,83,7,78,1,675,676,83,89,7,78,1,675,676,89,60164,675,14774
546,7,7,78,1,624,625,1,97,7,78,1,624,625,97,60625,624,1358
546,83,7,78,1,624,625,83,97,7,78,1,624,625,97,60625,624,16102
546,89,7,78,1,624,625,89,97,7,78,1,624,625,97,60625,624,17266
546,7,7,78,1,624,625,1,101,7,78,1,624,625,101,63125,624,1414
546,83,7,78,1,624,625,83,101,7,78,1,624,625,101,63125,624,16766
546,89,7,78,1,624,625,89,101,7,78,1,624,625,101,63125,624,17978
546,97,7,78,1,624,625,97,101,7,78,1,624,625,101,63125,624,19594
546,7,7,78,1,624,625,1,103,7,78,1,624,625,103,64375,624,1442
546,83,7,78,1,624,625,83,103,7,78,1,624,625,103,64375,624,17098
546,89,7,78,1,624,625,89,103,7,78,1,624,625,103,64375,624,18334
546,97,7,78,1,624,625,97,103,7,78,1,624,625,103,64375,624,19982
546,101,7,78,1,624,625,101,103,7,78,1,624,625,103,64375,624,20806
546,7,7,78,1,675,676,1,97,7,78,1,675,676,97,65572,675,1358
546,83,7,78,1,675,676,83,97,7,78,1,675,676,97,65572,675,16102
546,89,7,78,1,675,676,89,97,7,78,1,675,676,97,65572,675,17266
546,7,7,78,1,624,625,1,107,7,78,1,624,625,107,66875,624,1498
546,83,7,78,1,624,625,83,107,7,78,1,624,625,107,66875,624,17762
546,89,7,78,1,624,625,89,107,7,78,1,624,625,107,66875,624,19046
546,97,7,78,1,624,625,97,107,7,78,1,624,625,107,66875,624,20758
546,101,7,78,1,624,625,101,107,7,78,1,624,625,107,66875,624,21614
546,103,7,78,1,624,625,103,107,7,78,1,624,625,107,66875,624,22042
546,7,7,78,1,624,625,1,109,7,78,1,624,625,109,68125,624,1526
546,83,7,78,1,624,625,83,109,7,78,1,624,625,109,68125,624,18094
546,89,7,78,1,624,625,89,109,7,78,1,624,625,109,68125,624,19402
546,97,7,78,1,624,625,97,109,7,78,1,624,625,109,68125,624,21146
546,101,7,78,1,624,625,101,109,7,78,1,624,625,109,68125,624,22018
546,103,7,78,1,624,625,103,109,7,78,1,624,625,109,68125,624,22454
546,107,7,78,1,624,625,107,109,7,78,1,624,625,109,68125,624,23326
546,7,7,78,1,675,676,1,101,7,78,1,675,676,101,68276,675,1414
546,83,7,78,1,675,676,83,101,7,78,1,675,676,101,68276,675,16766
546,89,7,78,1,675,676,89,101,7,78,1,675,676,101,68276,675,17978
546,97,7,78,1,675,676,97,101,7,78,1,675,676,101,68276,675,19594
546,7,7,78,1,675,676,1,103,7,78,1,675,676,103,69628,675,1442
546,83,7,78,1,675,676,83,103,7,78,1,675,676,103,69628,675,17098
546,89,7,78,1,675,676,89,103,7,78,1,675,676,103,69628,675,18334
546,97,7,78,1,675,676,97,103,7,78,1,675,676,103,69628,675,19982
546,101,7,78,1,675,676,101,103,7,78,1,675,676,103,69628,675,20806
546,7,7,78,1,624,625,1,113,7,78,1,624,625,113,70625,624,1582
546,83,7,78,1,624,625,83,113,7,78,1,624,625,113,70625,624,18758
546,89,7,78,1,624,625,89,113,7,78,1,624,625,113,70625,624,20114
546,97,7,78,1,624,625,97,113,7,78,1,624,625,113,70625,624,21922
546,101,7,78,1,624,625,101,113,7,78,1,624,625,113,70625,624,22826
546,103,7,78,1,624,625,103,113,7,78,1,624,625,113,70625,624,23278
546,107,7,78,1,624,625,107,113,7,78,1,624,625,113,70625,624,24182
546,109,7,78,1,624,625,109,113,7,78,1,624,625,113,70625,624,24634
546,7,7,78,1,675,676,1,107,7,78,1,675,676,107,72332,675,1498
546,83,7,78,1,675,676,83,107,7,78,1,675,676,107,72332,675,17762
546,89,7,78,1,675,676,89,107,7,78,1,675,676,107,72332,675,19046
546,97,7,78,1,675,676,97,107,7,78,1,675,676,107,72332,675,20758
546,101,7,78,1,675,676,101,107,7,78,1,675,676,107,72332,675,21614
546,103,7,78,1,675,676,103,107,7,78,1,675,676,107,72332,675,22042
546,7,7,78,1,675,676,1,109,7,78,1,675,676,109,73684,675,1526
546,83,7,78,1,675,676,83,109,7,78,1,675,676,109,73684,675,18094
546,89,7,78,1,675,676,89,109,7,78,1,675,676,109,73684,675,19402
546,97,7,78,1,675,676,97,109,7,78,1,675,676,109,73684,675,21146
546,101,7,78,1,675,676,101,109,7,78,1,675,676,109,73684,675,22018
546,103,7,78,1,675,676,103,109,7,78,1,675,676,109,73684,675,22454
546,107,7,78,1,675,676,107,109,7,78,1,675,676,109,73684,675,23326
546,7,7,78,1,675,676,1,113,7,78,1,675,676,113,76388,675,1582
546,83,7,78,1,675,676,83,113,7,78,1,675,676,113,76388,675,18758
546,89,7,78,1,675,676,89,113,7,78,1,675,676,113,76388,675,20114
546,97,7,78,1,675,676,97,113,7,78,1,675,676,113,76388,675,21922
546,101,7,78,1,675,676,101,113,7,78,1,675,676,113,76388,675,22826
546,103,7,78,1,675,676,103,113,7,78,1,675,676,113,76388,675,23278
546,107,7,78,1,675,676,107,113,7,78,1,675,676,113,76388,675,24182
546,109,7,78,1,675,676,109,113,7,78,1,675,676,113,76388,675,24634
560,14,14,40,1,2400,2401,1,31,20,28,1,2400,2401,31,74431,2400,868
560,20,20,28,1,2400,2401,1,31,20,28,1,2400,2401,31,74431,2400,1240
588,21,21,28,1,2400,2401,1,31,21,28,1,2400,2401,31,74431,2400,1302
594,9,9,66,1,1088,1089,1,71,9,66,1,1088,1089,71,77319,1088,1278
594,9,9,66,1,1088,1089,1,73,9,66,1,1088,1089,73,79497,1088,1314
594,71,9,66,1,1088,1089,71,73,9,66,1,1088,1089,73,79497,1088,10366
600,10,10,60,1,960,961,1,67,10,60,1,960,961,67,64387,960,1340
600,10,10,60,1,960,961,1,71,10,60,1,960,961,71,68231,960,1420
600,67,10,60,1,960,961,67,71,10,60,1,960,961,71,68231,960,9514
600,10,10,60,1,960,961,1,73,10,60,1,960,961,73,70153,960,1460
600,67,10,60,1,960,961,67,73,10,60,1,960,961,73,70153,960,9782
600,71,10,60,1,960,961,71,73,10,60,1,960,961,73,70153,960,10366
600,10,10,60,1,960,961,1,79,10,60,1,960,961,79,75919,960,1580
600,67,10,60,1,960,961,67,79,10,60,1,960,961,79,75919,960,10586
600,71,10,60,1,960,961,71,79,10,60,1,960,961,79,75919,960,11218
600,73,10,60,1,960,961,73,79,10,60,1,960,961,79,75919,960,11534
600,10,10,60,1,960,961,1,83,10,60,1,960,961,83,79763,960,1660
600,67,10,60,1,960,961,67,83,10,60,1,960,961,83,79763,960,11122
600,71,10,60,1,960,961,71,83,10,60,1,960,961,83,79763,960,11786
600,73,10,60,1,960,961,73,83,10,60,1,960,961,83,79763,960,12118
600,79,10,60,1,960,961,79,83,10,60,1,960,961,83,79763,960,13114
616,22,22,28,1,2400,2401,1,31,22,28,1,2400,2401,31,74431,2400,1364
624,8,8,78,1,675,676,1,83,8,78,1,675,676,83,56108,675,1328
624,8,8,78,1,675,676,1,89,8,78,1,675,676,89,60164,675,1424
624,83,8,78,1,675,676,83,89,8,78,1,675,676,89,60164,675,14774
624,8,8,78,1,675,676,1,97,8,78,1,675,676,97,65572,675,1552
624,83,8,78,1,675,676,83,97,8,78,1,675,676,97,65572,675,16102
624,89,8,78,1,675,676,89,97,8,78,1,675,676,97,65572,675,17266
624,8,8,78,1,675,676,1,101,8,78,1,675,676,101,68276,675,1616
624,83,8,78,1,675,676,83,101,8,78,1,675,676,101,68276,675,16766
624,89,8,78,1,675,676,89,101,8,78,1,675,676,101,68276,675,17978
624,97,8,78,1,675,676,97,101,8,78,1,675,676,101,68276,675,19594
624,8,8,78,1,675,676,1,103,8,78,1,675,676,103,69628,675,1648
624,83,8,78,1,675,676,83,103,8,78,1,675,676,103,69628,675,17098
624,89,8,78,1,675,676,89,103,8,78,1,675,676,103,69628,675,18334
624,97,8,78,1,675,676,97,103,8,78,1,675,676,103,69628,675,19982
624,101,8,78,1,675,676,101,103,8,78,1,675,676,103,69628,675,20806
624,3,3,208,1,675,676,1,107,8,78,1,675,676,107,72332,675,642
624,8,8,78,1,675,676,1,107,8,78,1,675,676,107,72332,675,1712
624,83,8,78,1,675,676,83,107,8,78,1,675,676,107,72332,675,17762
624,89,8,78,1,675,676,89,107,8,78,1,675,676,107,72332,675,19046
624,97,8,78,1,675,676,97,107,8,78,1,675,676,107,72332,675,20758
624,101,8,78,1,675,676,101,107,8,78,1,675,676,107,72332,675,21614
624,103,8,78,1,675,676,103,107,8,78,1,675,676,107,72332,675,22042
624,3,3,208,1,675,676,1,109,8,78,1,675,676,109,73684,675,654
624,8,8,78,1,675,676,1,109,8,78,1,675,676,109,73684,675,1744
624,83,8,78,1,675,676,83,109,8,78,1,675,676,109,73684,675,18094
624,89,8,78,1,675,676,89,109,8,78,1,675,676,109,73684,675,19402
624,97,8,78,1,675,676,97,109,8,78,1,675,676,109,73684,675,21146
624,101,8,78,1,675,676,101,109,8,78,1,675,676,109,73684,675,22018
624,103,8,78,1,675,676,103,109,8,78,1,675,676,109,73684,675,22454
624,107,8,78,1,675,676,107,109,8,78,1,675,676,109,73684,675,23326
624,3,3,208,1,675,676,1,113,8,78,1,675,676,113,76388,675,678
624,8,8,78,1,675,676,1,113,8,78,1,675,676,113,76388,675,1808
624,83,8,78,1,675,676,83,113,8,78,1,675,676,113,76388,675,18758
624,89,8,78,1,675,676,89,113,8,78,1,675,676,113,76388,675,20114
624,97,8,78,1,675,676,97,113,8,78,1,675,676,113,76388,675,21922
624,101,8,78,1,675,676,101,113,8,78,1,675,676,113,76388,675,22826
624,103,8,78,1,675,676,103,113,8,78,1,675,676,113,76388,675,23278
624,107,8,78,1,675,676,107,113,8,78,1,675,676,113,76388,675,24182
624,109,8,78,1,675,676,109,113,8,78,1,675,676,113,76388,675,24634
624,3,3,208,1,675,676,1,127,8,78,1,675,676,127,85852,675,762
624,8,8,78,1,675,676,1,127,8,78,1,675,676,127,85852,675,2032
624,83,8,78,1,675,676,83,127,8,78,1,675,676,127,85852,675,21082
624,89,8,78,1,675,676,89,127,8,78,1,675,676,127,85852,675,22606
624,97,8,78,1,675,676,97,127,8,78,1,675,676,127,85852,675,24638
624,101,8,78,1,675,676,101,127,8,78,1,675,676,127,85852,675,25654
624,103,8,78,1,675,676,103,127,8,78,1,675,676,127,85852,675,26162
624,107,8,78,1,675,676,107,127,8,78,1,675,676,127,85852,675,27178
624,109,8,78,1,675,676,109,127,8,78,1,675,676,127,85852,675,27686
624,113,8,78,1,675,676,113,127,8,78,1,675,676,127,85852,675,28702
640,8,8,80,1,1024,1025,1,83,8,80,1,1024,1025,83,85075,1024,1328
644,23,23,28,1,2400,2401,1,31,23,28,1,2400,2401,31,74431,2400,1426
644,23,23,28,1,2400,2401,1,37,23,28,1,2400,2401,37,88837,2400,1702
644,31,23,28,1,2400,2401,31,37,23,28,1,2400,2401,37,88837,2400,2294
660,11,11,60,1,960,961,1,67,11,60,1,960,961,67,64387,960,1474
660,11,11,60,1,960,961,1,71,11,60,1,960,961,71,68231,960,1562
660,67,11,60,1,960,961,67,71,11,60,1,960,961,71,68231,960,9514
660,11,11,60,1,960,961,1,73,11,60,1,960,961,73,70153,960,1606
660,67,11,60,1,960,961,67,73,11,60,1,960,961,73,70153,960,9782
660,71,11,60,1,960,961,71,73,11,60,1,960,961,73,70153,960,10366
660,11,11,60,1,960,961,1,79,11,60,1,960,961,79,75919,960,1738
660,67,11,60,1,960,961,67,79,11,60,1,960,961,79,75919,960,10586
660,71,11,60,1,960,961,71,79,11,60,1,960,961,79,75919,960,11218
660,73,11,60,1,960,961,73,79,11,60,1,960,961,79,75919,960,11534
660,10,10,66,1,1088,1089,1,71,10,66,1,1088,1089,71,77319,1088,1420
660,10,10,66,1,1088,1089,1,73,10,66,1,1088,1089,73,79497,1088,1460
660,71,10,66,1,1088,1089,71,73,10,66,1,1088,1089,73,79497,1088,10366
660,11,11,60,1,960,961,1,83,11,60,1,960,961,83,79763,960,1826
660,67,11,60,1,960,961,67,83,11,60,1,960,961,83,79763,960,11122
660,71,11,60,1,960,961,71,83,11,60,1,960,961,83,79763,960,11786
660,73,11,60,1,960,961,73,83,11,60,1,960,961,83,79763,960,12118
660,79,11,60,1,960,961,79,83,11,60,1,960,961,83,79763,960,13114
660,11,11,60,1,960,961,1,89,11,60,1,960,961,89,85529,960,1958
660,67,11,60,1,960,961,67,89,11,60,1,960,961,89,85529,960,11926
660,71,11,60,1,960,961,71,89,11,60,1,960,961,89,85529,960,12638
660,73,11,60,1,960,961,73,89,11,60,1,960,961,89,85529,960,12994
660,79,11,60,1,960,961,79,89,11,60,1,960,961,89,85529,960,14062
660,83,11,60,1,960,961,83,89,11,60,1,960,961,89,85529,960,14774
660,10,10,66,1,1088,1089,1,79,10,66,1,1088,1089,79,86031,1088,1580
660,71,10,66,1,1088,1089,71,79,10,66,1,1088,1089,79,86031,1088,11218
660,73,10,66,1,1088,1089,73,79,10,66,1,1088,1089,79,86031,1088,11534
660,10,10,66,1,1088,1089,1,83,10,66,1,1088,1089,83,90387,1088,1660
660,71,10,66,1,1088,1089,71,83,10,66,1,1088,1089,83,90387,1088,11786
660,73,10,66,1,1088,1089,73,83,10,66,1,1088,1089,83,90387,1088,12118
660,79,10,66,1,1088,1089,79,83,10,66,1,1088,1089,83,90387,1088,13114
672,24,24,28,1,2400,2401,1,31,24,28,1,2400,2401,31,74431,2400,1488
672,24,24,28,1,2400,2401,1,37,24,28,1,2400,2401,37,88837,2400,1776
672,31,24,28,1,2400,2401,31,37,24,28,1,2400,2401,37,88837,2400,2294
700,25,25,28,1,2400,2401,1,31,25,28,1,2400,2401,31,74431,2400,1550
700,10,10,70,1,2400,2401,1,37,25,28,1,2400,2401,37,88837,2400,740
700,25,25,28,1,2400,2401,1,37,25,28,1,2400,2401,37,88837,2400,1850
700,31,25,28,1,2400,2401,31,37,25,28,1,2400,2401,37,88837,2400,2294
720,12,12,60,1,960,961,1,67,12,60,1,960,961,67,64387,960,1608
720,12,12,60,1,960,961,1,71,12,60,1,960,961,71,68231,960,1704
720,67,12,60,1,960,961,67,71,12,60,1,960,961,71,68231,960,9514
720,12,12,60,1,960,961,1,73,12,60,1,960,961,73,70153,960,1752
720,67,12,60,1,960,961,67,73,12,60,1,960,961,73,70153,960,9782
720,71,12,60,1,960,961,71,73,12,60,1,960,961,73,70153,960,10366
720,12,12,60,1,960,961,1,79,12,60,1,960,961,79,75919,960,1896
720,67,12,60,1,960,961,67,79,12,60,1,960,961,79,75919,960,10586
720,71,12,60,1,960,961,71,79,12,60,1,960,961,79,75919,960,11218
720,73,12,60,1,960,961,73,79,12,60,1,960,961,79,75919,960,11534
720,12,12,60,1,960,961,1,83,12,60,1,960,961,83,79763,960,1992
720,67,12,60,1,960,961,67,83,12,60,1,960,961,83,79763,960,11122
720,71,12,60,1,960,961,71,83,12,60,1,960,961,83,79763,960,11786
720,73,12,60,1,960,961,73,83,12,60,1,960,961,83,79763,960,12118
720,79,12,60,1,960,961,79,83,12,60,1,960,961,83,79763,960,13114
720,9,9,80,1,1024,1025,1,83,9,80,1,1024,1025,83,85075,1024,1494
720,12,12,60,1,960,961,1,89,12,60,1,960,961,89,85529,960,2136
720,67,12,60,1,960,961,67,89,12,60,1,960,961,89,85529,960,11926
720,71,12,60,1,960,961,71,89,12,60,1,960,961,89,85529,960,12638
720,73,12,60,1,960,961,73,89,12,60,1,960,961,89,85529,960,12994
720,79,12,60,1,960,961,79,89,12,60,1,960,961,89,85529,960,14062
720,83,12,60,1,960,961,83,89,12,60,1,960,961,89,85529,960,14774
720,9,9,80,1,1024,1025,1,89,9,80,1,1024,1025,89,91225,1024,1602
720,83,9,80,1,1024,1025,83,89,9,80,1,1024,1025,89,91225,1024,14774
720,12,12,60,1,960,961,1,97,12,60,1,960,961,97,93217,960,2328
720,67,12,60,1,960,961,67,97,12,60,1,960,961,97,93217,960,12998
720,71,12,60,1,960,961,71,97,12,60,1,960,961,97,93217,960,13774
720,73,12,60,1,960,961,73,97,12,60,1,960,961,97,93217,960,14162
720,79,12,60,1,960,961,79,97,12,60,1,960,961,97,93217,960,15326
720,83,12,60,1,960,961,83,97,12,60,1,960,961,97,93217,960,16102
720,89,12,60,1,960,961,89,97,12,60,1,960,961,97,93217,960,17266
720,12,12,60,1,960,961,1,101,12,60,1,960,961,101,97061,960,2424
720,67,12,60,1,960,961,67,101,12,60,1,960,961,101,97061,960,13534
720,71,12,60,1,960,961,71,101,12,60,1,960,961,101,97061,960,14342
720,73,12,60,1,960,961,73,101,12,60,1,960,961,101,97061,960,14746
720,79,12,60,1,960,961,79,101,12,60,1,960,961,101,97061,960,15958
720,83,12,60,1,960,961,83,101,12,60,1,960,961,101,97061,960,16766
720,89,12,60,1,960,961,89,101,12,60,1,960,961,101,97061,960,17978
720,97,12,60,1,960,961,97,101,12,60,1,960,961,101,97061,960,19594
